,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Tusa,KAROL G,2705577,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4,200960,Urbano latino
1,2,2,Alocao (With Bad Gyal),Omar Montes,2384092,6RyuoOJXNzlVWpfC5xQyeI,0.673,0.752,11,-4.705,0,0.0567,0.214,1.53e-06,0.106,0.699,178.005,4,209320,Urbano latino
2,3,3,Indeciso,Reik,1737066,59s0s39NFWScuHDbHytI14,0.738,0.748,0,-4.902,1,0.0453,0.182,0.0,0.11,0.896,94.949,4,217253,Urbano latino
3,4,4,Vete,Bad Bunny,1722637,5DxXgozhkPLgrbKFY91w0c,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,4,192024,Urbano latino
4,5,5,Dance Monkey,Tones And I,1636053,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,4,209755,Alternative
5,6,6,China,Anuel AA,1623574,2ksOAxtIxY8yElEWw8RhgK,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,4,301714,Urbano latino
6,7,7,RITMO (Bad Boys For Life),Black Eyed Peas,1614436,6cy3ki60hLwimwIje7tALf,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,4,221714,Pop
7,8,8,Whine Up,Nicky Jam,1592885,2pWOMNQJW3g2zmGjP0Vkb0,0.817,0.665,9,-6.224,0,0.0758,0.0549,0.0,0.103,0.662,104.957,4,215460,Urbano latino
8,9,9,Aventura,Lunay,1477456,37zdqI4r1gswIzczSBkRon,0.729,0.726,5,-3.208,1,0.0422,0.223,0.0,0.101,0.876,92.025,4,217130,Urbano latino
9,10,10,Si por mi fuera,Beret,1448508,3W87IIdSOE63W0Qyhy7r2b,0.701,0.75,2,-5.717,1,0.0316,0.0271,0.0,0.102,0.876,150.078,4,208824,Pop
10,11,11,Fantasias,Rauw Alejandro,1284427,6mAN61JH0dzyZpWslS11jy,0.879,0.703,1,-4.219,1,0.0701,0.143,0.0,0.0569,0.788,94.004,4,199711,Urbano latino
11,12,12,"Yo x Ti, Tu x Mi",ROSALÍA,1195195,7BlBVFwvbWvcwNcUarQmjk,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,4,201040,Latino
12,13,13,Easy - Remix,Jhay Cortez,1192073,0Cn8NxJZz7zUlsaA3rXoIU,0.886,0.752,1,-3.819,0,0.0949,0.191,2.76e-06,0.146,0.435,94.066,4,220147,Urbano latino
13,14,14,Rueda,Chimbala,1134219,71NGDQ9vSPXm55pyWeAxKK,0.888,0.916,9,-2.196,1,0.0922,0.165,4.36e-06,0.0519,0.96,130.04,4,210528,Latino
14,15,15,Adicto (with Anuel AA & Ozuna),Tainy,1112006,3jbT1Y5MoPwEIpZndDDwVq,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,4,270741,Latino
15,16,16,Hola - Remix,Dalex,1062244,5stPVcRqb4qixbafP9e8lt,0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,4,249520,Urbano latino
16,17,17,Te Quemaste,Manuel Turizo,1011428,4fj7e6Tc48Bmomwyz2Z2XC,0.729,0.773,0,-2.486,1,0.131,0.611,0.00106,0.287,0.718,176.053,4,199091,Urbano latino
17,18,18,Fantasía,Ozuna,968288,40rXWke6SnXiGkSmaT8ZUr,0.695,0.719,2,-5.938,1,0.0903,0.227,0.000171,0.0884,0.781,180.074,4,175187,Urbano latino
18,19,19,La Rubia - Remix 2,La Nueva Escuela,947285,7KKTnv81z6DmfPIGsZWjOW,0.758,0.717,7,-4.194,1,0.131,0.319,6.46e-06,0.378,0.753,109.887,4,210860,Urbano latino
19,20,20,Prendío,Rvfv,935472,1pUq8PePQRODKRKwY2nvC8,0.83,0.544,11,-9.784,0,0.0869,0.168,1.33e-05,0.132,0.896,124.974,4,189719,Urbano latino
