,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,I Love It (& Lil Pump),Kanye West,3379866,4S8d14HvHb70ImctNgVzQQ,0.901,0.522,2,-8.304,1,0.33,0.0114,0,0.259,0.329,104.053,4,127947,Hip-Hop/Rap
1,2,2,Promises (with Sam Smith),Calvin Harris,3348829,5N5k9nd479b1xpDZ4usjrg,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4,213309,Dance
2,3,3,Eastside (with Halsey & Khalid),benny blanco,3317168,0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,4,173800,Pop
3,4,4,Body (feat. brando),Loud Luxury,2603610,7K7MUBCnzgBAvMVW2RTWNs,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,4,163216,Dance
4,5,5,Happier,Marshmello,2429455,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,4,214290,Dance
5,6,6,In My Feelings,Drake,2213305,2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,4,217925,Hip-Hop/Rap
6,7,7,Electricity (with Dua Lipa),Silk City,2146109,5N4erncE7kuUccm7zEmwzk,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,4,238173,Dance
7,8,8,Lucky You (feat. Joyner Lucas),Eminem,2129317,60SdxE8apGAxMiRrpbmLY0,0.876,0.786,10,-4.884,0,0.306,0.0627,0,0.127,0.575,153.068,4,244679,Hip-Hop/Rap
8,9,9,Taste (feat. Offset),Tyga,1954677,5IaHrVsrferBYDm0bDyABy,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,4,232959,Hip-Hop/Rap
9,10,10,Shotgun,George Ezra,1948271,4ofwffwvvnbSkrMSCKQDaC,0.672,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.741,4,201287,Singer/Songwriter
10,11,11,In My Mind,Dynoro,1810897,0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,4,184560,Dance
11,12,12,Lucid Dreams,Juice WRLD,1803221,0s3nnoMeVWz3989MkNQiRf,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4,239836,Hip-Hop/Rap
12,13,13,No Brainer,DJ Khaled,1777550,5WvAo7DNuPRmk4APhdPzi8,0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,5,260000,Hip-Hop/Rap
13,14,14,God is a woman,Ariana Grande,1694947,5OCJzvD7sykQEKHH7qAC3C,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,4,197547,Pop
14,15,15,Rise,Jonas Blue,1517519,3u1S1OmAUhx5DRlLrXqyp3,0.69,0.784,1,-4.653,1,0.032,0.323,0,0.203,0.669,106.066,4,194408,Dance
15,16,16,breathin,Ariana Grande,1504969,4OafepJy2teCjYJbvFE60J,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,4,198160,Pop
16,17,17,Be Alright,Dean Lewis,1473995,3EPXxR3ImUwfayaurPi3cm,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,4,196373,Singer/Songwriter
17,18,18,SICKO MODE,Travis Scott,1414371,2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4,312820,Hip-Hop/Rap
18,19,19,Jackie Chan,Tiësto,1342963,4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,4,215760,Dance
19,20,20,All I Am,Jess Glynne,1334625,6X6SdJzxyw7GzxwP2fr9WV,0.74,0.669,0,-5.199,1,0.0373,0.0445,0,0.184,0.536,122.007,4,218868,Pop
20,21,21,If You're Over Me,Years & Years,1331841,1oc3jna2ablnfIKLYbKujl,0.67,0.853,8,-4.515,1,0.0884,0.0622,0,0.0602,0.615,103.843,4,189000,Dance
21,22,22,The Ringer,Eminem,1329578,2jt2WxXMCD4zjACthkJQVE,0.939,0.551,1,-9.126,1,0.291,0.0311,0,0.192,0.42,118.552,4,337941,Hip-Hop/Rap
22,23,23,Fall,Eminem,1254985,58QhkbaAkLFnn7JwAnAato,0.83,0.546,1,-5.716,1,0.295,0.227,0,0.112,0.535,182.973,4,262494,Hip-Hop/Rap
23,24,24,Girls Like You (feat. Cardi B),Maroon 5,1247533,7fa9MBXhVfQ8P8Df9OEbD8,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,4,235545,Pop
24,25,25,Ring Ring (feat. Mabel & Rich The Kid),Jax Jones,1217155,3pSfoP1xZllxEuZ6Oh6ebn,0.779,0.641,1,-4.912,0,0.141,0.172,2.03e-06,0.102,0.638,107.032,4,217613,Dance
25,26,26,High Hopes,Panic! At The Disco,1140137,1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4,190947,Alternative
