,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,Surtada - Remix Brega Funk,Dadá Boladão,4206921,5F8ffc8KWKNawllr5WsW0r,0.832,0.55,5,-7.026,0,0.0587,0.249,8.17e-06,0.182,0.881,154.064,4,152784,Baile Funk
1,2,2,Gaiola É o Troco,MC Du Black,3917704,3Uq45ipGutypFPmETfaoaH,0.722,0.84,10,-3.24,0,0.0785,0.42,0.0,0.112,0.851,150.108,4,187246,Baile Funk
2,3,3,Supera - Ao Vivo,Marília Mendonça,3891957,3GmJxfnUDrIs1iCfKUELFz,0.665,0.743,4,-4.434,1,0.0567,0.0604,0.0,0.959,0.658,131.573,4,147748,Sertanejo
3,4,4,quando a bad bater - ao vivo,Luan Santana,3714547,5gvrBqNFFEWcxYPt3mamvJ,0.648,0.789,1,-4.767,1,0.0414,0.304,0.0,0.532,0.53,128.124,4,179722,Sertanejo
4,5,5,Hit Contagiante,Felipe Original,3495422,5dKesZwp6deuhEeW8F1UEi,0.819,0.684,6,-7.169,0,0.119,0.132,0.0,0.0942,0.959,170.187,4,137125,Baile Funk
5,6,6,Tijolão - Ao Vivo,Jorge & Mateus,3252469,6QwFUcPc5nhsqZuhXUYtV7,0.637,0.877,4,-3.68,0,0.198,0.469,0.0,0.343,0.691,118.889,4,175219,Electronic
6,7,7,Chama Ela (feat. Pedro Sampaio),Lexa,3154091,14kRWkCWBYfQqILflEcpSJ,0.888,0.841,6,-1.933,1,0.147,0.46,9.12e-05,0.0568,0.964,149.994,4,120200,Brazilian
7,8,8,Ferida Curada,Zé Neto & Cristiano,3040108,1U3tv41tFRgOfbytpuYQrR,0.49,0.845,2,-3.359,1,0.0973,0.49,0.0,0.213,0.548,146.105,4,159164,Brazilian
8,9,9,Contatinho - Ao Vivo,Leo Santana,3016124,4RC2nzqaQygxoVQOVv3XlT,0.787,0.934,10,-5.136,0,0.0773,0.223,1.87e-05,0.951,0.813,152.018,4,173230,Axé
9,10,10,Lençol Dobrado,João Gustavo e Murilo,2999251,72xB2J9ZeBl0Rzxq2XmzdY,0.707,0.664,2,-5.042,1,0.0382,0.361,0.0,0.331,0.674,124.991,4,179165,Brazilian
10,11,11,Invocada (Participação especial de Léo Santana) - Ao vivo,Ludmilla,2923209,4k20Ie47EcWtS4wMBn8w8S,0.776,0.864,1,-4.281,1,0.0517,0.478,0.0,0.932,0.701,134.992,4,157494,Brazilian
11,12,12,Quarta Cadeira - Ao Vivo,Matheus & Kauan,2771621,5q0NlM6Pm8Pp3orq7zGiRn,0.565,0.82,5,-5.031,0,0.243,0.589,0.0,0.621,0.604,76.471,4,224002,Pop
12,13,13,Complicado,Vitão,2702911,52vPpP2gEYaBROIS77J38P,0.734,0.484,7,-7.486,0,0.13,0.57,0.0,0.224,0.499,130.05,4,179339,R&B/Soul
13,14,14,Quando a vontade bater (Participação especial de PK Delas),Pk,2669697,26WpOBpHiIMoBuMEIwtOCH,0.621,0.7,8,-5.502,1,0.247,0.539,0.0,0.152,0.704,149.902,4,166400,Hip-Hop/Rap
14,15,15,Kenny G,Matuê,2529896,3MkdA6vwF0ifRl86yzTlJW,0.417,0.767,9,-3.31,1,0.194,0.0778,0.0,0.113,0.152,72.573,3,189600,Rap
15,16,16,Serenata - Ao Vivo,Marília Mendonça,2357468,5fY9bVl1Wj4PIM3wnduWop,0.711,0.711,4,-5.691,1,0.0896,0.103,0.0,0.971,0.743,131.813,4,156371,Sertanejo
