,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,3762475,3tv697PZNnaQN0Mn2zGhS5,0.794,0.937,8,-2.44,0,0.0336,0.366,4.15e-06,0.962,0.826,134.012,4,237517,Sertanejo
1,2,2,Liberdade Provisória - Ao Vivo,Henrique & Juliano,3701224,3Ghyp3X5Ua9ypHnBIgOObI,0.668,0.684,1,-5.937,1,0.0527,0.627,0.0,0.923,0.7,108.138,4,187986,Pop Latino
2,3,3,Rave de Favela (feat. BEAM),Major Lazer,3180969,1K7WzjKDcDdVbKNGrB0gej,0.891,0.894,4,-4.595,0,0.145,0.0466,0.000244,0.161,0.671,130.045,4,154154,Brazilian
3,4,4,BRABA,Luísa Sonza,2948435,2WlZuBDgLfT7Kc0admhFdg,0.811,0.689,0,-5.113,0,0.0615,0.181,2.55e-05,0.0784,0.663,144.015,4,129782,Baile Funk
4,5,5,Graveto - Ao Vivo,Marília Mendonça,2896244,3tc8Z4lGzOIwmIVftsxO6o,0.714,0.632,9,-5.1,1,0.0312,0.292,0.0,0.812,0.402,93.052,4,170877,Sertanejo
5,6,6,Litrão - Ao Vivo,Matheus & Kauan,2668268,5W1kqz2l1lDX77DXBMeXZg,0.48,0.807,1,-7.402,1,0.195,0.356,0.0,0.626,0.537,153.61,4,170197,Pop
6,7,7,SENTADÃO,Pedro Sampaio,2609750,4lKuzrdZrJuCAedbIslF3A,0.68,0.869,6,-1.94,1,0.0589,0.178,0.0,0.223,0.924,173.997,4,143448,Brazilian
7,8,8,Don't Start Now,Dua Lipa,2531296,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,4,183290,Pop
8,9,9,S de Saudade,Luíza & Maurílio,2476191,3J5Pu25BODMex4Jpy4l6FL,0.714,0.712,11,-4.403,1,0.0545,0.621,0.0,0.127,0.789,123.804,4,174863,Jazz
9,10,10,Dance Monkey,Tones And I,2465963,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,4,209755,Alternative
10,11,11,BALANÇA,WC no Beat,2315821,4p8pEdPYOQLzJUKYrLOacy,0.696,0.716,1,-4.854,1,0.0958,0.0601,0.00013,0.242,0.469,145.97,4,126379,Baile Funk
11,12,12,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto & Cristiano,2283638,2Q9TaUXNM4mNSCgJjbmsJe,0.39,0.903,0,-3.846,1,0.409,0.445,0.0,0.911,0.47,195.62,4,181670,Brazilian
12,13,13,Cheirosa - Ao Vivo,Jorge & Mateus,2227431,2PWjKmjyTZeDpmOUa3a5da,0.528,0.87,11,-3.123,1,0.0851,0.24,0.0,0.333,0.714,152.37,4,181930,Electronic
13,14,14,Vem Me Satisfazer,MC Ingryd,2222209,63SHcJzckFykS8faA5zojY,0.862,0.561,8,-5.703,1,0.335,0.596,0.0,0.108,0.541,99.864,3,188388,Baile Funk
14,15,15,Tudo Ok,Thiaguinho MT,2171351,4HUZBG98TYbxSR9V1V2DWS,0.814,0.755,11,-6.164,0,0.0942,0.239,0.0,0.306,0.963,79.975,4,178500,Pop
15,16,16,Com ou Sem Mim - Ao Vivo,Gustavo Mioto,2161373,5L8ZEyIdZ2KE4Wf51SsuOF,0.605,0.72,7,-3.616,0,0.0481,0.159,0.0,0.956,0.296,141.954,4,201856,Sertanejo
16,17,17,3 Batidas - Ao Vivo,Guilherme & Benuto,2050455,1uryupl9hqVZYurJwH4G9k,0.552,0.709,8,-5.435,1,0.129,0.611,0.0,0.763,0.528,117.582,4,157186,Sertanejo
17,18,18,Te Prometo,Dennis DJ,1975470,7Ac3BmqTQoLdAt7HtZyfgN,0.818,0.645,9,-5.325,0,0.274,0.0917,0.0,0.0992,0.868,174.038,4,161653,Baile Funk
18,19,19,Combatchy (feat. MC Rebecca),Anitta,1972670,2bPtwnrpFNEe8N7Q85kLHw,0.826,0.73,1,-3.032,1,0.0809,0.383,0.000374,0.0197,0.605,150.134,4,157600,Brazilian
19,20,20,Supera - Ao Vivo,Marília Mendonça,1962599,3GmJxfnUDrIs1iCfKUELFz,0.665,0.743,4,-4.434,1,0.0567,0.0604,0.0,0.959,0.658,131.573,4,147748,Sertanejo
20,21,21,Volta por Baixo - Ao Vivo,Henrique & Juliano,1933638,7o9LwQmTuIDm4LyyHFIWul,0.531,0.771,10,-5.897,1,0.05,0.386,0.0,0.942,0.467,123.414,4,192632,Pop Latino
21,22,22,menina solta,Giulia Be,1777949,2MOq63fxuFLYQM3CsDcFs1,0.632,0.559,11,-6.74,0,0.0794,0.331,0.0,0.16,0.674,91.81,4,150026,Electronic
22,23,23,Surtada - Remix Brega Funk,Dadá Boladão,1727930,5F8ffc8KWKNawllr5WsW0r,0.832,0.55,5,-7.026,0,0.0587,0.249,8.17e-06,0.182,0.881,154.064,4,152784,Baile Funk
