,Unnamed: 0,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre,release date
0,0,1,1,Per Un Milione,Boomdabash,1974466,5L1HQLXeih82ecmY0tOH7w,0.741,0.7440000000000001,7,-4.099,0,0.0472,0.10300000000000001,0.0,0.0852,0.898,85.98700000000001,4,174616,Pop,2019-02-08
1,1,2,2,Con Calma,Daddy Yankee,1942891,5w9c2J52mkdntKOmRLeM2m,0.737,0.86,8,-2.6519999999999997,0,0.0593,0.11,1.94e-06,0.0574,0.6559999999999999,93.98899999999999,4,193227,Urbano latino,2019-01-24
2,2,3,3,È sempre bello,Coez,1793000,6IdiuMw1FSAvU3e6bgWQVX,0.6920000000000001,0.63,8,-6.792000000000001,1,0.16399999999999998,0.0732,0.0,0.0865,0.499,110.919,5,203872,Pop,2019-03-29
3,3,4,4,Calma - Remix,Pedro Capó,1741822,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,11,-4.218,0,0.0524,0.32299999999999995,0.0,0.14300000000000002,0.7609999999999999,126.899,4,238200,Pop Latino,2018-10-05
4,4,5,5,Mademoiselle,Sfera Ebbasta,1691781,2aPnpV1hT7l3eP10uSGK6c,0.794,0.7020000000000001,6,-5.656000000000001,0,0.0346,0.0671,0.0,0.155,0.535,121.93799999999999,4,189344,Hip-Hop/Rap,2019-03-12
5,5,6,6,Soldi,Mahmood,1526404,4szQkW1CDHqbRZGltXJdd3,0.7290000000000001,0.589,3,-9.871,0,0.0483,0.0361,0.0,0.305,0.349,95.065,4,195133,Pop,2019-02-22
6,6,7,7,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,1423666,2fkVZYFv9hOejIsLzZy8ad,0.755,0.501,1,-9.551,1,0.18899999999999997,0.0867,1.45e-06,0.146,0.267,134.998,4,186213,Hip-Hop/Rap,2018-11-09
7,7,8,8,Sweet but Psycho,Ava Max,1270521,25sgk305KZfyuqVBQIahim,0.7190000000000001,0.7040000000000001,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,4,187436,Pop,2018-08-17
8,8,9,9,Baila Baila Baila,Ozuna,1268141,7uH27oIt4a6cIFCA8ZPcyG,0.816,0.754,11,-2.75,0,0.111,0.0361,0.0,0.217,0.5329999999999999,99.96600000000001,4,158400,Urbano latino,2019-01-05
9,9,10,10,I Tuoi Particolari,Ultimo,1244137,0psAGFzUF64N2Ae4gMExzu,0.659,0.588,0,-5.682,1,0.063,0.632,0.0,0.124,0.297,135.884,4,219939,Pop,2019-04-05
10,10,11,11,bad guy,Billie Eilish,1192228,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.32799999999999996,0.13,0.1,0.562,135.128,4,194088,Alternative,2019-03-29
11,11,12,12,Adan y Eva,Paulo Londra,1148803,6FyRXC8tJUh863JCkyWqtk,0.767,0.7090000000000001,1,-4.47,1,0.336,0.32299999999999995,0.0,0.0676,0.72,171.993,4,258639,Urbano latino,2018-11-05
12,12,13,13,"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)",Takagi & Ketra,1124319,0swoHiwTazywpoqiKDUtGQ,0.765,0.701,11,-4.0889999999999995,0,0.057999999999999996,0.0579,0.0,0.33399999999999996,0.758,103.99799999999999,4,191639,Pop,2019-03-01
13,13,14,14,Rondini Al Guinzaglio,Ultimo,1017374,1jhHPnmgZepKU8qX4VhRZ0,0.505,0.579,2,-7.231,1,0.0324,0.5760000000000001,0.0,0.0903,0.439,141.655,4,240739,Pop,2019-04-05
14,14,15,15,Mon Cheri (feat. Sfera Ebbasta),Rkomi,1003149,66UkKyxN5YbJl9z7YamQOR,0.887,0.667,6,-5.681,0,0.0484,0.316,0.0,0.11900000000000001,0.493,130.032,4,181867,Hip-Hop/Rap,2019-03-22
15,15,16,16,I Love You,Ghali,1001740,7GOFNyZcCTwm1SsC5jOFpA,0.532,0.634,0,-6.981,0,0.0559,0.11900000000000001,0.0,0.33,0.633,103.51,4,177836,Hip-Hop/Rap,2019-03-15
16,16,17,17,Blu (feat. Elisa),Rkomi,972256,0Q4v8N758nx98YxObfqkNC,0.745,0.88,8,-5.149,1,0.0654,0.0255,0.0,0.157,0.35600000000000004,100.00200000000001,4,165333,Pop,2019-03-22
17,17,18,18,Bad Liar,Imagine Dragons,944675,2RSHsoi04658QL5xgQVov3,0.38299999999999995,0.637,3,-6.992999999999999,1,0.0703,0.0722,0.0,0.368,0.0827,177.91299999999998,4,260773,Alternative,2018-11-09
18,18,19,19,HP,Maluma,931240,31UjYv5vLsDkzchJOtUMtW,0.8370000000000001,0.7909999999999999,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,4,184436,Urbano latino,2019-03-01
19,19,20,20,Stamm Fort (feat. Sfera Ebbasta),Luche,867807,7iTTQvztpfrDneVSX9IGBD,0.78,0.521,0,-5.093999999999999,1,0.12300000000000001,0.0983,0.000125,0.0967,0.643,160.08700000000002,4,171375,Hip-Hop/Rap,2019-01-24
20,20,21,21,Don't Call Me Up,Mabel,865355,5WHTFyqSii0lmT9R21abT8,0.674,0.8809999999999999,9,-2.853,1,0.147,0.29600000000000004,3.01e-06,0.0793,0.23399999999999999,98.994,4,178480,Pop,2019-01-18
21,21,22,22,Senza farlo apposta,Shade,857100,55t2S1tpx1Bj3C5bIEn2BF,0.518,0.8220000000000001,1,-4.546,1,0.0645,0.3,0.0,0.067,0.314,127.79299999999999,4,215156,Hip-Hop/Rap,2019-02-08
22,22,23,23,Te Robaré,Nicky Jam,851327,6v0lAdFF4haL8xjBIUjtOw,0.6729999999999999,0.752,2,-3.572,0,0.0561,0.24100000000000002,4.51e-05,0.0813,0.797,175.997,4,201818,Urbano latino,2019-03-22
